map,targets,n_targets,to_land_use,to_income,anchor_scale,beta,pmin,pmax,inside_%,peak_lps,mean_lps,calibration,drifted_%,passed,fail
LC_LC_LC_LC_LC,C,1,industrial,low,0.05,0.0,22.463220596313477,48.49750518798828,100.0,813.3669845849088,291.6764375659383,1.0,100.0,True,
LC_LC_LC_LC_LC,C,1,industrial,low,0.05,0.25,22.383230209350586,48.49750518798828,100.0,814.7515052969311,296.6239853200636,0.7347108491238457,100.0,True,
LC_LC_LC_LC_LC,C,1,industrial,low,0.05,0.5,22.280662536621094,48.49750518798828,100.0,816.5236524518363,302.9561922143165,0.5398000318202821,100.0,True,
LC_LC_LC_LC_LC,C,1,industrial,low,0.05,0.75,21.266542434692383,48.49750518798828,100.0,833.4603551222027,311.0605797026709,0.3965969397357584,100.0,True,
LC_LC_LC_LC_LC,C,1,industrial,low,0.05,1.0,19.65087127685547,48.49750518798828,100.0,860.450336147984,321.43312400067214,0.29138407435317765,100.0,True,
LC_LC_LC_LC_LC,D,1,mixed,low,0.05,0.0,22.3588924407959,48.49750518798828,100.0,815.8647945178386,292.1404881002209,1.0,100.0,True,
LC_LC_LC_LC_LC,D,1,mixed,low,0.05,0.25,22.477758407592773,48.49750518798828,100.0,814.0093753800973,288.2328050738387,0.7347108491238457,100.0,True,
LC_LC_LC_LC_LC,D,1,mixed,low,0.05,0.5,22.58294105529785,48.49750518798828,100.0,812.3640816099597,284.76747695289026,0.5398000318202821,100.0,True,
LC_LC_LC_LC_LC,D,1,mixed,low,0.05,0.75,22.676034927368164,48.49750518798828,100.0,810.9051212981665,281.6944281077321,0.3965969397357584,100.0,True,
LC_LC_LC_LC_LC,D,1,mixed,low,0.05,1.0,22.75844955444336,48.49750518798828,100.0,809.6113961533076,278.9692516166001,0.29138407435317765,100.0,True,
LC_LC_LC_LC_LC,D,1,commercial,low,0.05,0.0,21.34928321838379,48.49750518798828,100.0,832.0592372747216,291.0936208480146,1.0,100.0,True,
LC_LC_LC_LC_LC,D,1,commercial,low,0.05,0.25,21.34928321838379,48.49750518798828,100.0,832.0592372747216,291.0936208480146,0.7347108491238457,100.0,True,
LC_LC_LC_LC_LC,D,1,commercial,low,0.05,0.5,21.34928321838379,48.49750518798828,100.0,832.0592372747216,291.0936208480146,0.5398000318202821,100.0,True,
LC_LC_LC_LC_LC,D,1,commercial,low,0.05,0.75,21.34928321838379,48.49750518798828,100.0,832.0592372747216,291.0936208480146,0.3965969397357584,100.0,True,
LC_LC_LC_LC_LC,D,1,commercial,low,0.05,1.0,21.34928321838379,48.49750518798828,100.0,832.0592372747216,291.0936208480146,0.29138407435317765,100.0,True,
LC_LC_LC_LC_LC,D,1,industrial,low,0.05,0.0,22.796463012695312,48.49750518798828,100.0,809.0165305689663,291.0483880806707,1.0,100.0,True,
LC_LC_LC_LC_LC,D,1,industrial,low,0.05,0.25,22.62653160095215,48.49750518798828,100.0,811.6845305840427,300.4037434379392,0.7347108491238457,100.0,True,
LC_LC_LC_LC_LC,D,1,industrial,low,0.05,0.5,22.408226013183594,48.49750518798828,100.0,815.0993705422478,312.3773420225601,0.5398000318202821,100.0,True,
LC_LC_LC_LC_LC,D,1,industrial,low,0.05,0.75,21.407470703125,48.49750518798828,100.0,831.5560190413097,327.7019431888395,0.3965969397357584,100.0,True,
LC_LC_LC_LC_LC,D,1,industrial,low,0.05,1.0,18.00740623474121,48.49750518798828,100.0,882.190193591685,347.31538168003067,0.29138407435317765,100.0,True,
LC_LC_LC_LC_LC,E,1,mixed,low,0.05,0.0,22.82909393310547,48.49750518798828,100.0,808.4975790277254,292.07903361323605,1.0,100.0,True,
LC_LC_LC_LC_LC,E,1,mixed,low,0.05,0.25,22.994522094726562,48.49750518798828,100.0,806.2742543009002,287.3579645362546,0.7347108491238457,100.0,True,
LC_LC_LC_LC_LC,E,1,mixed,low,0.05,0.5,23.121946334838867,48.49750518798828,100.0,804.3026596912595,283.17133918893126,0.5398000318202821,100.0,True,
LC_LC_LC_LC_LC,E,1,mixed,low,0.05,0.75,23.234668731689453,48.49750518798828,100.0,802.5542960194439,279.45865654156256,0.3965969397357584,100.0,True,
LC_LC_LC_LC_LC,E,1,mixed,low,0.05,1.0,23.279394149780273,48.49750518798828,100.0,801.003890455724,276.1662645004304,0.29138407435317765,100.0,True,
LC_LC_LC_LC_LC,E,1,commercial,low,0.05,0.0,21.34928321838379,48.49750518798828,100.0,832.0592372747216,290.8080982131723,1.0,100.0,True,
LC_LC_LC_LC_LC,E,1,commercial,low,0.05,0.25,21.34928321838379,48.49750518798828,100.0,832.0592372747216,290.80809821317234,0.7347108491238457,100.0,True,
LC_LC_LC_LC_LC,E,1,commercial,low,0.05,0.5,21.34928321838379,48.49750518798828,100.0,832.0592372747216,290.8080982131723,0.5398000318202821,100.0,True,
LC_LC_LC_LC_LC,E,1,commercial,low,0.05,0.75,21.34928321838379,48.49750518798828,100.0,832.0592372747216,290.80809821317234,0.3965969397357584,100.0,True,
LC_LC_LC_LC_LC,E,1,commercial,low,0.05,1.0,21.34928321838379,48.49750518798828,100.0,832.0592372747216,290.80809821317234,0.29138407435317765,100.0,True,
LC_LC_LC_LC_LC,E,1,industrial,low,0.05,0.0,23.279394149780273,48.49750518798828,100.0,800.3916604608178,291.0261451032204,1.0,100.0,True,
LC_LC_LC_LC_LC,E,1,industrial,low,0.05,0.25,23.166196823120117,48.49750518798828,100.0,803.6187636204022,302.4030420477821,0.7347108491238457,100.0,True,
LC_LC_LC_LC_LC,E,1,industrial,low,0.05,0.5,22.89915657043457,48.49750518798828,100.0,807.7491403221799,316.9639627994185,0.5398000318202821,100.0,True,
LC_LC_LC_LC_LC,E,1,industrial,low,0.05,0.75,21.263416290283203,48.49750518798828,100.0,833.799408111659,335.6000125940647,0.3965969397357584,100.0,True,
LC_LC_LC_LC_LC,E,1,industrial,low,0.05,1.0,16.977493286132812,48.49750518798828,100.0,895.5970252614478,359.4516882441676,0.29138407435317765,100.0,True,
LC_LC_LC_LC_LC,A+D,2,mixed,low,0.05,0.0,22.464847564697266,48.49750518798828,100.0,813.6980599475128,292.05542719770267,1.0,100.0,True,
LC_LC_LC_LC_LC,A+D,2,mixed,low,0.05,0.25,22.60733985900879,48.49750518798828,100.0,811.353717302808,287.1003620619292,0.7347108491238457,100.0,True,
LC_LC_LC_LC_LC,A+D,2,mixed,low,0.05,0.5,22.73339080810547,48.49750518798828,100.0,809.2747327195916,282.70623624581305,0.5398000318202821,100.0,True,
LC_LC_LC_LC_LC,A+D,2,mixed,low,0.05,0.75,22.844924926757812,48.49750518798828,100.0,807.431068471528,278.80954895186017,0.3965969397357584,100.0,True,
LC_LC_LC_LC_LC,A+D,2,mixed,low,0.05,1.0,22.943641662597656,48.49750518798828,100.0,805.7960871070737,275.3539879245979,0.29138407435317765,100.0,True,
LC_LC_LC_LC_LC,A+D,2,commercial,low,0.05,0.0,21.34928321838379,48.49750518798828,100.0,832.0592372747216,290.71895163723076,1.0,100.0,True,
LC_LC_LC_LC_LC,A+D,2,commercial,low,0.05,0.25,21.34928321838379,48.49750518798828,100.0,832.0592372747216,290.7189516372308,0.7347108491238457,100.0,True,
LC_LC_LC_LC_LC,A+D,2,commercial,low,0.05,0.5,21.34928321838379,48.49750518798828,100.0,832.0592372747216,290.71895163723076,0.5398000318202821,100.0,True,
LC_LC_LC_LC_LC,A+D,2,commercial,low,0.05,0.75,21.34928321838379,48.49750518798828,100.0,832.0592372747216,290.7189516372308,0.3965969397357584,100.0,True,
LC_LC_LC_LC_LC,A+D,2,commercial,low,0.05,1.0,21.34928321838379,48.49750518798828,100.0,832.0592372747216,290.7189516372308,0.29138407435317765,100.0,True,
LC_LC_LC_LC_LC,A+D,2,industrial,low,0.05,0.0,22.991769790649414,48.49750518798828,100.0,804.9899133695441,290.63213448294584,1.0,100.0,True,
LC_LC_LC_LC_LC,A+D,2,industrial,low,0.05,0.25,22.788816452026367,48.49750518798828,100.0,808.3492815036806,302.4837597194605,0.7347108491238457,100.0,True,
LC_LC_LC_LC_LC,A+D,2,industrial,low,0.05,0.5,22.527952194213867,48.49750518798828,100.0,812.6487536808944,317.65229183126354,0.5398000318202821,100.0,True,
LC_LC_LC_LC_LC,A+D,2,industrial,low,0.05,0.75,21.391191482543945,48.49750518798828,100.0,831.8831527619168,337.06602862103455,0.3965969397357584,100.0,True,
LC_LC_LC_LC_LC,A+D,2,industrial,low,0.05,1.0,17.26636505126953,48.49750518798828,100.0,896.256069485325,361.91306884633207,0.29138407435317765,100.0,True,
LC_LC_LC_LC_LC,A+B+C+D+E,5,mixed,low,0.05,0.0,23.279394149780273,48.49750518798828,100.0,800.3055115365431,290.7978220088984,1.0,100.0,True,
LC_LC_LC_LC_LC,A+B+C+D+E,5,mixed,low,0.05,0.25,23.279394149780273,48.49750518798828,100.0,800.3055115365432,272.96857701686906,0.7347108491238457,100.0,True,
LC_LC_LC_LC_LC,A+B+C+D+E,5,mixed,low,0.05,0.5,23.279394149780273,48.49750518798828,100.0,800.3055115365431,257.1576936422367,0.5398000318202821,100.0,True,
LC_LC_LC_LC_LC,A+B+C+D+E,5,mixed,low,0.05,0.75,23.279394149780273,48.49750518798828,100.0,800.3055115365431,243.13668460813614,0.3965969397357584,100.0,True,
LC_LC_LC_LC_LC,A+B+C+D+E,5,mixed,low,0.05,1.0,23.279394149780273,48.49750518798828,100.0,800.3055115365432,230.70292829553756,0.29138407435317765,100.0,True,
LC_LC_LC_LC_LC,A+B+C+D+E,5,commercial,low,0.05,0.0,21.34928321838379,48.49750518798828,100.0,832.0592372747216,285.9792968097698,1.0,100.0,True,
LC_LC_LC_LC_LC,A+B+C+D+E,5,commercial,low,0.05,0.25,21.34928321838379,48.49750518798828,100.0,832.0592372747216,285.9792968097698,0.7347108491238457,100.0,True,
LC_LC_LC_LC_LC,A+B+C+D+E,5,commercial,low,0.05,0.5,21.34928321838379,48.49750518798828,100.0,832.0592372747216,285.9792968097698,0.5398000318202821,100.0,True,
LC_LC_LC_LC_LC,A+B+C+D+E,5,commercial,low,0.05,0.75,21.34928321838379,48.49750518798828,100.0,832.0592372747216,285.97929680976983,0.3965969397357584,100.0,True,
LC_LC_LC_LC_LC,A+B+C+D+E,5,commercial,low,0.05,1.0,21.34928321838379,48.49750518798828,100.0,832.0592372747216,285.9792968097698,0.29138407435317765,100.0,True,
LC_LC_LC_LC_LC,A+B+C+D+E,5,industrial,low,0.05,0.0,23.279394149780273,48.49750518798828,100.0,800.3055115365431,285.9654831781033,1.0,100.0,True,
LC_LC_LC_LC_LC,A+B+C+D+E,5,industrial,low,0.05,0.25,23.279394149780273,48.49750518798828,100.0,800.3055115365432,328.6906273780792,0.7347108491238457,100.0,True,
LC_LC_LC_LC_LC,A+B+C+D+E,5,industrial,low,0.05,0.5,23.279394149780273,48.49750518798828,100.0,800.3055115365431,383.3732088962561,0.5398000318202821,100.0,True,
LC_LC_LC_LC_LC,A+B+C+D+E,5,industrial,low,0.05,0.75,21.433292388916016,48.49750518798828,100.0,831.2005237753333,453.35973508618997,0.3965969397357584,100.0,True,
LC_LC_LC_LC_LC,A+B+C+D+E,5,industrial,low,0.05,1.0,5.75372314453125,48.49750518798828,95.49971906166597,1063.8185223981075,542.9332936251312,0.29138407435317765,100.0,False,V4_band
LI_LI_LI_LI_LI,A,1,mixed,low,0.05,0.0,41.128440856933594,47.25292205810547,100.0,415.00303172568414,281.83192801043293,1.0,100.0,True,
LI_LI_LI_LI_LI,A,1,mixed,low,0.05,0.25,41.476417541503906,47.25576400756836,100.0,402.19132162102056,278.9904534325003,0.5740521579972074,100.0,True,
LI_LI_LI_LI_LI,A,1,mixed,low,0.05,0.5,41.71200180053711,47.25773239135742,100.0,393.3164801576522,277.02177353280837,0.32953588010125084,100.0,True,
LI_LI_LI_LI_LI,A,1,mixed,low,0.05,0.75,41.74833297729492,47.25909423828125,100.0,392.10179331684355,275.65781585534324,0.18917078310963212,100.0,True,
LI_LI_LI_LI_LI,A,1,mixed,low,0.05,1.0,41.75994110107422,47.260040283203125,100.0,391.6589799772322,274.71284150248147,0.108593896274106,100.0,True,
LI_LI_LI_LI_LI,A,1,commercial,low,0.05,0.0,40.8955192565918,47.25724411010742,100.0,423.3935454787969,281.5423197021674,1.0,100.0,True,
LI_LI_LI_LI_LI,A,1,commercial,low,0.05,0.25,41.198917388916016,47.25831985473633,100.0,412.43574427649617,279.5824271307304,0.5740521579972074,100.0,True,
LI_LI_LI_LI_LI,A,1,commercial,low,0.05,0.5,41.431209564208984,47.259159088134766,100.0,403.87526708171595,278.05117413088476,0.32953588010125084,100.0,True,
LI_LI_LI_LI_LI,A,1,commercial,low,0.05,0.75,41.60979080200195,47.25981521606445,100.0,397.1877551900886,276.8548221218179,0.18917078310963212,100.0,True,
LI_LI_LI_LI_LI,A,1,commercial,low,0.05,1.0,41.73460388183594,47.26033401489258,100.0,392.62512593277216,275.92013123077186,0.108593896274106,100.0,True,
LI_LI_LI_LI_LI,A,1,industrial,low,0.05,0.0,41.628509521484375,47.15224075317383,100.0,396.48107951193566,281.5007353152264,1.0,100.0,True,
LI_LI_LI_LI_LI,A,1,industrial,low,0.05,0.25,41.628509521484375,47.15224075317383,100.0,396.48107951193566,281.5007353152264,0.5740521579972074,100.0,True,
LI_LI_LI_LI_LI,A,1,industrial,low,0.05,0.5,41.628509521484375,47.15224075317383,100.0,396.48107951193555,281.5007353152264,0.32953588010125084,100.0,True,
LI_LI_LI_LI_LI,A,1,industrial,low,0.05,0.75,41.628509521484375,47.15224075317383,100.0,396.4810795119357,281.50073531522645,0.18917078310963212,100.0,True,
LI_LI_LI_LI_LI,A,1,industrial,low,0.05,1.0,41.628509521484375,47.15224075317383,100.0,396.48107951193566,281.5007353152264,0.108593896274106,100.0,True,
LI_LI_LI_LI_LI,B,1,mixed,low,0.05,0.0,38.458213806152344,47.829158782958984,100.0,495.0167913795033,282.84508084241264,1.0,100.0,True,
LI_LI_LI_LI_LI,B,1,mixed,low,0.05,0.25,40.83684539794922,47.841453552246094,100.0,423.0542112693625,266.35539410486905,0.5740521579972074,100.0,True,
LI_LI_LI_LI_LI,B,1,mixed,low,0.05,0.5,41.775211334228516,47.84991455078125,100.0,391.265684709356,254.93010726686836,0.32953588010125084,100.0,True,
LI_LI_LI_LI_LI,B,1,mixed,low,0.05,0.75,41.82434844970703,47.85574722290039,100.0,390.30100564464533,247.0138302960998,0.18917078310963212,100.0,True,
LI_LI_LI_LI_LI,B,1,mixed,low,0.05,1.0,41.82434844970703,47.859771728515625,100.0,390.30100564464533,241.5288655305218,0.108593896274106,100.0,True,
LI_LI_LI_LI_LI,B,1,commercial,low,0.05,0.0,36.465267181396484,47.84779739379883,100.0,544.7082128954646,281.19265514693086,1.0,100.0,True,
LI_LI_LI_LI_LI,B,1,commercial,low,0.05,0.25,38.89198303222656,47.852420806884766,100.0,482.6092842517144,269.8132444636145,0.5740521579972074,100.0,True,
LI_LI_LI_LI_LI,B,1,commercial,low,0.05,0.5,40.49373245239258,47.856021881103516,100.0,434.08546208179627,260.922220594807,0.32953588010125084,100.0,True,
LI_LI_LI_LI_LI,B,1,commercial,low,0.05,0.75,41.64091110229492,47.858829498291016,100.0,396.16875457251814,253.97544291041385,0.18917078310963212,100.0,True,
LI_LI_LI_LI_LI,B,1,commercial,low,0.05,1.0,41.79438781738281,47.86102294921875,100.0,390.5976852578802,248.54775841803755,0.108593896274106,100.0,True,
LI_LI_LI_LI_LI,B,1,industrial,low,0.05,0.0,41.628509521484375,47.15224075317383,100.0,396.48107951193566,281.14031736758835,1.0,100.0,True,
LI_LI_LI_LI_LI,B,1,industrial,low,0.05,0.25,41.628509521484375,47.15224075317383,100.0,396.48107951193566,281.14031736758835,0.5740521579972074,100.0,True,
LI_LI_LI_LI_LI,B,1,industrial,low,0.05,0.5,41.628509521484375,47.15224075317383,100.0,396.4810795119356,281.14031736758835,0.32953588010125084,100.0,True,
LI_LI_LI_LI_LI,B,1,industrial,low,0.05,0.75,41.628509521484375,47.15224075317383,100.0,396.4810795119357,281.14031736758847,0.18917078310963212,100.0,True,
LI_LI_LI_LI_LI,B,1,industrial,low,0.05,1.0,41.628509521484375,47.15224075317383,100.0,396.48107951193566,281.14031736758835,0.108593896274106,100.0,True,
LI_LI_LI_LI_LI,C,1,mixed,low,0.05,0.0,40.51327133178711,47.3782958984375,100.0,430.74209742411546,282.0273448880486,1.0,100.0,True,
LI_LI_LI_LI_LI,C,1,mixed,low,0.05,0.25,41.32437515258789,47.3836784362793,100.0,406.0816632838015,276.39787151999514,0.5740521579972074,100.0,True,
LI_LI_LI_LI_LI,C,1,mixed,low,0.05,0.5,41.76112747192383,47.38739776611328,100.0,391.8670847885078,272.49733533972847,0.32953588010125084,100.0,True,
LI_LI_LI_LI_LI,C,1,mixed,low,0.05,0.75,41.800865173339844,47.389976501464844,100.0,390.58390707788203,269.7947439829446,0.18917078310963212,100.0,True,
LI_LI_LI_LI_LI,C,1,mixed,low,0.05,1.0,41.82434844970703,47.391761779785156,100.0,390.30100564464533,267.92218333318215,0.108593896274106,100.0,True,
LI_LI_LI_LI_LI,C,1,commercial,low,0.05,0.0,39.93104934692383,47.3864631652832,100.0,447.6850408773537,281.46865634493736,1.0,100.0,True,
LI_LI_LI_LI_LI,C,1,commercial,low,0.05,0.25,40.65847396850586,47.38850784301758,100.0,426.4237461977068,277.5826250754239,0.5740521579972074,100.0,True,
LI_LI_LI_LI_LI,C,1,commercial,low,0.05,0.5,41.204551696777344,47.39009475708008,100.0,409.8099432071176,274.54635973867215,0.32953588010125084,100.0,True,
LI_LI_LI_LI_LI,C,1,commercial,low,0.05,0.75,41.61750411987305,47.39133834838867,100.0,396.8275655553699,272.17404143895567,0.18917078310963212,100.0,True,
LI_LI_LI_LI_LI,C,1,commercial,low,0.05,1.0,41.76880645751953,47.392311096191406,100.0,391.61942427846174,270.3204843028659,0.108593896274106,100.0,True,
LI_LI_LI_LI_LI,C,1,industrial,low,0.05,0.0,41.628509521484375,47.15224075317383,100.0,396.48107951193566,281.37595075685016,1.0,100.0,True,
LI_LI_LI_LI_LI,C,1,industrial,low,0.05,0.25,41.628509521484375,47.15224075317383,100.0,396.48107951193566,281.37595075685016,0.5740521579972074,100.0,True,
LI_LI_LI_LI_LI,C,1,industrial,low,0.05,0.5,41.628509521484375,47.15224075317383,100.0,396.48107951193555,281.3759507568501,0.32953588010125084,100.0,True,
LI_LI_LI_LI_LI,C,1,industrial,low,0.05,0.75,41.628509521484375,47.15224075317383,100.0,396.4810795119357,281.37595075685016,0.18917078310963212,100.0,True,
LI_LI_LI_LI_LI,C,1,industrial,low,0.05,1.0,41.628509521484375,47.15224075317383,100.0,396.48107951193566,281.37595075685016,0.108593896274106,100.0,True,
LI_LI_LI_LI_LI,D,1,mixed,low,0.05,0.0,39.12692642211914,47.59870147705078,100.0,462.9095749879322,282.17097198219983,1.0,100.0,True,
LI_LI_LI_LI_LI,D,1,mixed,low,0.05,0.25,40.93678665161133,47.60752487182617,100.0,415.95607122680747,271.5694875960574,0.5740521579972074,100.0,True,
LI_LI_LI_LI_LI,D,1,mixed,low,0.05,0.5,41.82434844970703,47.61361312866211,100.0,390.3010056446453,264.2238546599724,0.32953588010125084,100.0,True,
LI_LI_LI_LI_LI,D,1,mixed,low,0.05,0.75,41.82434844970703,47.617820739746094,100.0,390.30100564464533,259.13415087874137,0.18917078310963212,100.0,True,
LI_LI_LI_LI_LI,D,1,mixed,low,0.05,1.0,41.82434844970703,47.62073516845703,100.0,390.30100564464533,255.60754700090834,0.108593896274106,100.0,True,
LI_LI_LI_LI_LI,D,1,commercial,low,0.05,0.0,37.82602310180664,47.61197280883789,100.0,494.36015217115875,281.1241047299935,1.0,100.0,True,
LI_LI_LI_LI_LI,D,1,commercial,low,0.05,0.25,39.49063491821289,47.61532974243164,100.0,454.05705389496507,273.80488610969394,0.5740521579972074,100.0,True,
LI_LI_LI_LI_LI,D,1,commercial,low,0.05,0.5,40.69498825073242,47.61794662475586,100.0,422.562329734304,268.08610790596396,0.32953588010125084,100.0,True,
LI_LI_LI_LI_LI,D,1,commercial,low,0.05,0.75,41.577781677246094,47.6199951171875,100.0,397.9504015289853,263.6178085208754,0.18917078310963212,100.0,True,
LI_LI_LI_LI_LI,D,1,commercial,low,0.05,1.0,41.82434844970703,47.62158966064453,100.0,390.30100564464533,260.12655156207546,0.108593896274106,100.0,True,
LI_LI_LI_LI_LI,D,1,industrial,low,0.05,0.0,41.628509521484375,47.15224075317383,100.0,396.48107951193566,281.0788719626496,1.0,100.0,True,
LI_LI_LI_LI_LI,D,1,industrial,low,0.05,0.25,41.628509521484375,47.15224075317383,100.0,396.48107951193566,281.0788719626496,0.5740521579972074,100.0,True,
LI_LI_LI_LI_LI,D,1,industrial,low,0.05,0.5,41.628509521484375,47.15224075317383,100.0,396.48107951193555,281.0788719626496,0.32953588010125084,100.0,True,
LI_LI_LI_LI_LI,D,1,industrial,low,0.05,0.75,41.628509521484375,47.15224075317383,100.0,396.4810795119357,281.07887196264966,0.18917078310963212,100.0,True,
LI_LI_LI_LI_LI,D,1,industrial,low,0.05,1.0,41.628509521484375,47.15224075317383,100.0,396.48107951193566,281.0788719626496,0.108593896274106,100.0,True,
LI_LI_LI_LI_LI,E,1,mixed,low,0.05,0.0,38.62057113647461,47.6947021484375,100.0,473.4090525070429,282.21918791648983,1.0,100.0,True,
LI_LI_LI_LI_LI,E,1,mixed,low,0.05,0.25,40.879783630371094,47.7048454284668,100.0,416.7988681289948,269.4110362732987,0.5740521579972074,100.0,True,
LI_LI_LI_LI_LI,E,1,mixed,low,0.05,0.5,41.81214904785156,47.71183395385742,100.0,390.5767836523021,260.5365227193671,0.32953588010125084,100.0,True,
LI_LI_LI_LI_LI,E,1,mixed,low,0.05,0.75,41.82434844970703,47.71666717529297,100.0,390.30100564464533,254.38755096759874,0.18917078310963212,100.0,True,
LI_LI_LI_LI_LI,E,1,mixed,low,0.05,1.0,41.82434844970703,47.720001220703125,100.0,390.30100564464533,250.12705408079862,0.108593896274106,100.0,True,
LI_LI_LI_LI_LI,E,1,commercial,low,0.05,0.0,36.9376220703125,47.70996856689453,100.0,511.55075646071606,280.94825251642624,1.0,100.0,True,
LI_LI_LI_LI_LI,E,1,commercial,low,0.05,0.25,39.061710357666016,47.71382141113281,100.0,462.8992191630147,272.1067865844189,0.5740521579972074,100.0,True,
LI_LI_LI_LI_LI,E,1,commercial,low,0.05,0.5,40.57459259033203,47.716819763183594,100.0,424.8896844278045,265.1986788263521,0.32953588010125084,100.0,True,
LI_LI_LI_LI_LI,E,1,commercial,low,0.05,0.75,41.6654052734375,47.71916580200195,100.0,395.19813596117865,259.8011630656572,0.18917078310963212,100.0,True,
LI_LI_LI_LI_LI,E,1,commercial,low,0.05,1.0,41.82434844970703,47.72099304199219,100.0,390.30100564464533,255.58391911662451,0.108593896274106,100.0,True,
LI_LI_LI_LI_LI,E,1,industrial,low,0.05,0.0,41.628509521484375,47.15224075317383,100.0,396.48107951193566,281.1662994064743,1.0,100.0,True,
LI_LI_LI_LI_LI,E,1,industrial,low,0.05,0.25,41.628509521484375,47.15224075317383,100.0,396.48107951193566,281.1662994064743,0.5740521579972074,100.0,True,
LI_LI_LI_LI_LI,E,1,industrial,low,0.05,0.5,41.628509521484375,47.15224075317383,100.0,396.48107951193555,281.1662994064743,0.32953588010125084,100.0,True,
LI_LI_LI_LI_LI,E,1,industrial,low,0.05,0.75,41.628509521484375,47.15224075317383,100.0,396.4810795119357,281.1662994064743,0.18917078310963212,100.0,True,
LI_LI_LI_LI_LI,E,1,industrial,low,0.05,1.0,41.628509521484375,47.15224075317383,100.0,396.48107951193566,281.1662994064743,0.108593896274106,100.0,True,
LI_LI_LI_LI_LI,A+D,2,mixed,low,0.05,0.0,38.567787170410156,47.70903015136719,100.0,481.4315272016807,282.4162196219763,1.0,100.0,True,
LI_LI_LI_LI_LI,A+D,2,mixed,low,0.05,0.25,40.77839660644531,47.71963119506836,100.0,421.66631333589237,268.9732606579012,0.5740521579972074,100.0,True,
LI_LI_LI_LI_LI,A+D,2,mixed,low,0.05,0.5,41.82434844970703,47.72693634033203,100.0,390.3010056446453,259.6589478221243,0.32953588010125084,100.0,True,
LI_LI_LI_LI_LI,A+D,2,mixed,low,0.05,0.75,41.82434844970703,47.73198318481445,100.0,390.30100564464533,253.20528636342812,0.18917078310963212,100.0,True,
LI_LI_LI_LI_LI,A+D,2,mixed,low,0.05,1.0,41.82434844970703,47.73546600341797,100.0,390.30100564464533,248.73370813273328,0.108593896274106,100.0,True,
LI_LI_LI_LI_LI,A+D,2,commercial,low,0.05,0.0,36.94927215576172,47.72500228881836,100.0,521.2726181380199,281.07974406150447,1.0,100.0,True,
LI_LI_LI_LI_LI,A+D,2,commercial,low,0.05,0.25,39.00945281982422,47.72901916503906,100.0,470.01171865952546,271.8006328697678,0.5740521579972074,100.0,True,
LI_LI_LI_LI_LI,A+D,2,commercial,low,0.05,0.5,40.48678207397461,47.732154846191406,100.0,429.9565173040843,264.5506016661922,0.32953588010125084,100.0,True,
LI_LI_LI_LI_LI,A+D,2,commercial,low,0.05,0.75,41.55900192260742,47.734596252441406,100.0,398.65707720713823,258.8859502720367,0.18917078310963212,100.0,True,
LI_LI_LI_LI_LI,A+D,2,commercial,low,0.05,1.0,41.82434844970703,47.736507415771484,100.0,390.30100564464533,254.46000242219074,0.108593896274106,100.0,True,
LI_LI_LI_LI_LI,A+D,2,industrial,low,0.05,0.0,41.628509521484375,47.15224075317383,100.0,396.48107951193566,280.99292690721956,1.0,100.0,True,
LI_LI_LI_LI_LI,A+D,2,industrial,low,0.05,0.25,41.628509521484375,47.15224075317383,100.0,396.48107951193566,280.99292690721956,0.5740521579972074,100.0,True,
LI_LI_LI_LI_LI,A+D,2,industrial,low,0.05,0.5,41.628509521484375,47.15224075317383,100.0,396.48107951193555,280.9929269072195,0.32953588010125084,100.0,True,
LI_LI_LI_LI_LI,A+D,2,industrial,low,0.05,0.75,41.628509521484375,47.15224075317383,100.0,396.4810795119357,280.99292690721956,0.18917078310963212,100.0,True,
LI_LI_LI_LI_LI,A+D,2,industrial,low,0.05,1.0,41.628509521484375,47.15224075317383,100.0,396.48107951193566,280.99292690721956,0.108593896274106,100.0,True,
LI_LI_LI_LI_LI,A+B+C+D+E,5,mixed,low,0.05,0.0,29.434520721435547,48.491764068603516,100.0,687.3002485058516,284.74779215695776,1.0,100.0,True,
LI_LI_LI_LI_LI,A+B+C+D+E,5,mixed,low,0.05,0.25,38.83760452270508,48.49582290649414,100.0,476.169087924731,236.3775214440946,0.5740521579972074,100.0,True,
LI_LI_LI_LI_LI,A+B+C+D+E,5,mixed,low,0.05,0.5,41.82434844970703,48.497886657714844,100.0,390.3010056446453,202.86287203611866,0.32953588010125084,100.0,True,
LI_LI_LI_LI_LI,A+B+C+D+E,5,mixed,low,0.05,0.75,41.82434844970703,48.49892807006836,100.0,390.30100564464533,179.64137049810157,0.18917078310963212,100.0,True,
LI_LI_LI_LI_LI,A+B+C+D+E,5,mixed,low,0.05,1.0,41.82434844970703,48.49945831298828,100.0,390.30100564464533,163.5517699652663,0.108593896274106,100.0,True,
LI_LI_LI_LI_LI,A+B+C+D+E,5,commercial,low,0.05,0.0,21.34928321838379,48.49740219116211,100.0,832.0592372747216,279.9292669578292,1.0,100.0,True,
LI_LI_LI_LI_LI,A+B+C+D+E,5,commercial,low,0.05,0.25,31.310184478759766,48.498355865478516,100.0,650.0716310834891,246.54324788125567,0.5740521579972074,100.0,True,
LI_LI_LI_LI_LI,A+B+C+D+E,5,commercial,low,0.05,0.5,37.61682891845703,48.498958587646484,100.0,507.8837930658679,220.45781971405398,0.32953588010125084,100.0,True,
